,lat,lon,speed,time,heading,cum_dist,cum_dist_pct,time_str,date_str
202,37.735808333,-89.187466667,5.63724,2023-05-28 18:52:24+00:00,253.29,1.57,5.87,06:52:24 PM,"Sun, May 28 2023"
203,37.735796667,-89.187488333,6.66626,2023-05-28 18:52:25+00:00,241.68,1.57,5.88,06:52:25 PM,"Sun, May 28 2023"
204,37.735761667,-89.18753,8.74667,2023-05-28 18:52:26+00:00,229.95,1.57,5.89,06:52:26 PM,"Sun, May 28 2023"
205,37.735721667,-89.187566667,10.35731,2023-05-28 18:52:27+00:00,222.49,1.57,5.9,06:52:27 PM,"Sun, May 28 2023"
206,37.735678333,-89.187628333,14.02599,2023-05-28 18:52:28+00:00,234.89,1.58,5.92,06:52:28 PM,"Sun, May 28 2023"
207,37.735663333,-89.187676667,11.8561,2023-05-28 18:52:29+00:00,252.75,1.58,5.93,06:52:29 PM,"Sun, May 28 2023"
208,37.735636667,-89.187708333,10.82708,2023-05-28 18:52:30+00:00,229.88,1.58,5.94,06:52:30 PM,"Sun, May 28 2023"
209,37.735601667,-89.187728333,9.44014,2023-05-28 18:52:31+00:00,209.73,1.59,5.95,06:52:31 PM,"Sun, May 28 2023"
210,37.735561667,-89.187723333,9.21644,2023-05-28 18:52:32+00:00,172.88,1.59,5.96,06:52:32 PM,"Sun, May 28 2023"
211,37.735535,-89.187708333,8.0532,2023-05-28 18:52:33+00:00,150.66,1.59,5.97,06:52:33 PM,"Sun, May 28 2023"
212,37.735506667,-89.18768,8.0532,2023-05-28 18:52:34+00:00,135.02,1.59,5.98,06:52:34 PM,"Sun, May 28 2023"
213,37.735485,-89.187656667,7.02418,2023-05-28 18:52:35+00:00,132.9,1.6,5.99,06:52:35 PM,"Sun, May 28 2023"
214,37.73547,-89.187643333,4.94377,2023-05-28 18:52:36+00:00,138.38,1.6,5.99,06:52:36 PM,"Sun, May 28 2023"
215,37.735456667,-89.187625,1.83434,2023-05-28 18:52:37+00:00,126.05,1.6,6.0,06:52:37 PM,"Sun, May 28 2023"
216,37.73545,-89.187618333,1.02902,2023-05-28 18:52:38+00:00,135.02,1.6,6.0,06:52:38 PM,"Sun, May 28 2023"
217,37.73545,-89.18762,0.0,2023-05-28 18:52:39+00:00,270.0,1.6,6.0,06:52:39 PM,"Sun, May 28 2023"
218,37.73545,-89.18762,0.0,2023-05-28 18:52:40+00:00,0.0,1.6,6.0,06:52:40 PM,"Sun, May 28 2023"
219,37.735451667,-89.18762,0.0,2023-05-28 18:52:41+00:00,0.0,1.6,6.0,06:52:41 PM,"Sun, May 28 2023"
220,37.735451667,-89.187621667,0.0,2023-05-28 18:52:42+00:00,270.0,1.6,6.0,06:52:42 PM,"Sun, May 28 2023"
221,37.73545,-89.187621667,0.0,2023-05-28 18:52:43+00:00,180.0,1.6,6.0,06:52:43 PM,"Sun, May 28 2023"
222,37.73545,-89.187621667,0.0,2023-05-28 18:52:44+00:00,0.0,1.6,6.0,06:52:44 PM,"Sun, May 28 2023"
223,37.73545,-89.187621667,1.38694,2023-05-28 18:52:45+00:00,0.0,1.6,6.0,06:52:45 PM,"Sun, May 28 2023"
224,37.735443333,-89.187608333,3.69105,2023-05-28 18:52:46+00:00,116.58,1.6,6.0,06:52:46 PM,"Sun, May 28 2023"
225,37.735428333,-89.187595,5.055619999999999,2023-05-28 18:52:47+00:00,138.39,1.6,6.01,06:52:47 PM,"Sun, May 28 2023"
226,37.735401667,-89.187578333,5.41354,2023-05-28 18:52:48+00:00,148.01,1.6,6.02,06:52:48 PM,"Sun, May 28 2023"
227,37.735383333,-89.18755,6.10701,2023-05-28 18:52:49+00:00,122.92,1.61,6.02,06:52:49 PM,"Sun, May 28 2023"
228,37.73536,-89.187536667,6.10701,2023-05-28 18:52:50+00:00,150.27,1.61,6.03,06:52:50 PM,"Sun, May 28 2023"
229,37.735321667,-89.187525,6.80048,2023-05-28 18:52:51+00:00,163.08,1.61,6.04,06:52:51 PM,"Sun, May 28 2023"
230,37.735298333,-89.187501667,5.99516,2023-05-28 18:52:52+00:00,135.02,1.61,6.05,06:52:52 PM,"Sun, May 28 2023"
231,37.735285,-89.18748,5.99516,2023-05-28 18:52:53+00:00,121.62,1.61,6.05,06:52:53 PM,"Sun, May 28 2023"
232,37.735276667,-89.187455,6.330710000000001,2023-05-28 18:52:54+00:00,108.45,1.62,6.06,06:52:54 PM,"Sun, May 28 2023"
233,37.73526,-89.18743,6.91233,2023-05-28 18:52:55+00:00,123.71,1.62,6.07,06:52:55 PM,"Sun, May 28 2023"
234,37.735236667,-89.187435,5.74909,2023-05-28 18:52:56+00:00,192.09,1.62,6.07,06:52:56 PM,"Sun, May 28 2023"
235,37.735206667,-89.18743,5.74909,2023-05-28 18:52:57+00:00,170.54,1.62,6.08,06:52:57 PM,"Sun, May 28 2023"
236,37.735176667,-89.187413333,5.525390000000001,2023-05-28 18:52:58+00:00,150.96,1.62,6.09,06:52:58 PM,"Sun, May 28 2023"
237,37.735151667,-89.187395,4.83192,2023-05-28 18:52:59+00:00,143.76,1.63,6.1,06:52:59 PM,"Sun, May 28 2023"
238,37.735176667,-89.187358333,4.83192,2023-05-28 18:53:00+00:00,55.7,1.63,6.11,06:53:00 PM,"Sun, May 28 2023"
239,37.735185,-89.187323333,5.74909,2023-05-28 18:53:01+00:00,76.6,1.63,6.11,06:53:01 PM,"Sun, May 28 2023"
240,37.73519,-89.1873,3.69105,2023-05-28 18:53:02+00:00,77.9,1.63,6.12,06:53:02 PM,"Sun, May 28 2023"
241,37.735201667,-89.187278333,3.8029,2023-05-28 18:53:03+00:00,61.68,1.63,6.12,06:53:03 PM,"Sun, May 28 2023"
242,37.735211667,-89.187261667,2.75151,2023-05-28 18:53:04+00:00,59.02,1.63,6.13,06:53:04 PM,"Sun, May 28 2023"
243,37.735215,-89.187248333,1.49879,2023-05-28 18:53:05+00:00,75.96,1.63,6.13,06:53:05 PM,"Sun, May 28 2023"
244,37.735216667,-89.18724,0.0,2023-05-28 18:53:06+00:00,78.68,1.63,6.13,06:53:06 PM,"Sun, May 28 2023"
245,37.735215,-89.187241667,0.0,2023-05-28 18:53:07+00:00,224.98,1.63,6.13,06:53:07 PM,"Sun, May 28 2023"
246,37.735215,-89.187241667,0.0,2023-05-28 18:53:08+00:00,0.0,1.63,6.13,06:53:08 PM,"Sun, May 28 2023"
247,37.735215,-89.187241667,0.0,2023-05-28 18:53:09+00:00,0.0,1.63,6.13,06:53:09 PM,"Sun, May 28 2023"
248,37.735215,-89.187241667,0.0,2023-05-28 18:53:10+00:00,0.0,1.63,6.13,06:53:10 PM,"Sun, May 28 2023"
249,37.735215,-89.187241667,0.0,2023-05-28 18:53:11+00:00,0.0,1.63,6.13,06:53:11 PM,"Sun, May 28 2023"
250,37.735215,-89.187241667,0.0,2023-05-28 18:53:12+00:00,0.0,1.63,6.13,06:53:12 PM,"Sun, May 28 2023"
251,37.735215,-89.187241667,0.0,2023-05-28 18:53:13+00:00,0.0,1.63,6.13,06:53:13 PM,"Sun, May 28 2023"
252,37.735215,-89.187241667,0.0,2023-05-28 18:53:14+00:00,0.0,1.63,6.13,06:53:14 PM,"Sun, May 28 2023"
253,37.735216667,-89.187241667,0.0,2023-05-28 18:53:15+00:00,0.0,1.64,6.13,06:53:15 PM,"Sun, May 28 2023"
254,37.735216667,-89.187241667,0.0,2023-05-28 18:53:16+00:00,0.0,1.64,6.13,06:53:16 PM,"Sun, May 28 2023"
255,37.735216667,-89.187241667,0.0,2023-05-28 18:53:17+00:00,0.0,1.64,6.13,06:53:17 PM,"Sun, May 28 2023"
256,37.735216667,-89.187241667,0.0,2023-05-28 18:53:18+00:00,0.0,1.64,6.13,06:53:18 PM,"Sun, May 28 2023"
257,37.735216667,-89.187241667,0.0,2023-05-28 18:53:19+00:00,0.0,1.64,6.13,06:53:19 PM,"Sun, May 28 2023"
258,37.735216667,-89.187241667,0.0,2023-05-28 18:53:20+00:00,0.0,1.64,6.13,06:53:20 PM,"Sun, May 28 2023"
259,37.735215,-89.187241667,2.19226,2023-05-28 18:53:21+00:00,180.0,1.64,6.13,06:53:21 PM,"Sun, May 28 2023"
260,37.735221667,-89.18723,3.69105,2023-05-28 18:53:22+00:00,60.24,1.64,6.14,06:53:22 PM,"Sun, May 28 2023"
261,37.735235,-89.187206667,5.055619999999999,2023-05-28 18:53:23+00:00,60.24,1.64,6.14,06:53:23 PM,"Sun, May 28 2023"
262,37.73525,-89.187175,6.10701,2023-05-28 18:53:24+00:00,64.64,1.64,6.15,06:53:24 PM,"Sun, May 28 2023"
263,37.73527,-89.187151667,6.554410000000001,2023-05-28 18:53:25+00:00,49.38,1.64,6.16,06:53:25 PM,"Sun, May 28 2023"
264,37.735295,-89.187141667,6.80048,2023-05-28 18:53:26+00:00,21.79,1.64,6.16,06:53:26 PM,"Sun, May 28 2023"
265,37.73533,-89.18714,7.94135,2023-05-28 18:53:27+00:00,2.73,1.65,6.17,06:53:27 PM,"Sun, May 28 2023"
266,37.735356667,-89.187138333,6.330710000000001,2023-05-28 18:53:28+00:00,3.57,1.65,6.18,06:53:28 PM,"Sun, May 28 2023"
267,37.73538,-89.187141667,5.63724,2023-05-28 18:53:29+00:00,351.87,1.65,6.19,06:53:29 PM,"Sun, May 28 2023"
268,37.7354,-89.187148333,5.525390000000001,2023-05-28 18:53:30+00:00,341.58,1.65,6.19,06:53:30 PM,"Sun, May 28 2023"
269,37.73542,-89.187163333,5.86094,2023-05-28 18:53:31+00:00,323.15,1.65,6.2,06:53:31 PM,"Sun, May 28 2023"
270,37.735441667,-89.187183333,5.63724,2023-05-28 18:53:32+00:00,317.31,1.65,6.2,06:53:32 PM,"Sun, May 28 2023"
271,37.735455,-89.187198333,4.60822,2023-05-28 18:53:33+00:00,311.65,1.66,6.21,06:53:33 PM,"Sun, May 28 2023"
272,37.735468333,-89.187208333,4.2503,2023-05-28 18:53:34+00:00,323.15,1.66,6.21,06:53:34 PM,"Sun, May 28 2023"
273,37.73548,-89.187208333,3.44498,2023-05-28 18:53:35+00:00,0.0,1.66,6.22,06:53:35 PM,"Sun, May 28 2023"
274,37.735486667,-89.187213333,2.75151,2023-05-28 18:53:36+00:00,323.15,1.66,6.22,06:53:36 PM,"Sun, May 28 2023"
275,37.735506667,-89.187211667,3.69105,2023-05-28 18:53:37+00:00,4.76,1.66,6.22,06:53:37 PM,"Sun, May 28 2023"
276,37.735518333,-89.187208333,3.33313,2023-05-28 18:53:38+00:00,15.94,1.66,6.23,06:53:38 PM,"Sun, May 28 2023"
277,37.735526667,-89.187203333,2.63966,2023-05-28 18:53:39+00:00,30.94,1.66,6.23,06:53:39 PM,"Sun, May 28 2023"
278,37.735535,-89.187203333,1.61064,2023-05-28 18:53:40+00:00,0.0,1.66,6.23,06:53:40 PM,"Sun, May 28 2023"
279,37.735541667,-89.187203333,1.83434,2023-05-28 18:53:41+00:00,0.0,1.66,6.23,06:53:41 PM,"Sun, May 28 2023"
280,37.735545,-89.187215,1.83434,2023-05-28 18:53:42+00:00,285.95,1.66,6.24,06:53:42 PM,"Sun, May 28 2023"
281,37.735561667,-89.187223333,3.10943,2023-05-28 18:53:43+00:00,333.45,1.66,6.24,06:53:43 PM,"Sun, May 28 2023"
282,37.73558,-89.187215,4.0266,2023-05-28 18:53:44+00:00,24.43,1.66,6.25,06:53:44 PM,"Sun, May 28 2023"
283,37.735593333,-89.187225,4.60822,2023-05-28 18:53:45+00:00,323.15,1.67,6.25,06:53:45 PM,"Sun, May 28 2023"
284,37.735595,-89.187233333,3.10943,2023-05-28 18:53:46+00:00,281.32,1.67,6.25,06:53:46 PM,"Sun, May 28 2023"
285,37.735603333,-89.187243333,2.19226,2023-05-28 18:53:47+00:00,309.82,1.67,6.25,06:53:47 PM,"Sun, May 28 2023"
286,37.735608333,-89.18725,1.27509,2023-05-28 18:53:48+00:00,306.89,1.67,6.26,06:53:48 PM,"Sun, May 28 2023"
287,37.735608333,-89.18725,1.02902,2023-05-28 18:53:49+00:00,0.0,1.67,6.26,06:53:49 PM,"Sun, May 28 2023"
288,37.735608333,-89.18725,0.0,2023-05-28 18:53:50+00:00,0.0,1.67,6.26,06:53:50 PM,"Sun, May 28 2023"
289,37.735608333,-89.18725,0.0,2023-05-28 18:53:51+00:00,0.0,1.67,6.26,06:53:51 PM,"Sun, May 28 2023"
290,37.735608333,-89.18725,0.0,2023-05-28 18:53:52+00:00,0.0,1.67,6.26,06:53:52 PM,"Sun, May 28 2023"
291,37.735608333,-89.18725,0.0,2023-05-28 18:53:53+00:00,0.0,1.67,6.26,06:53:53 PM,"Sun, May 28 2023"
292,37.735608333,-89.18725,0.0,2023-05-28 18:53:54+00:00,0.0,1.67,6.26,06:53:54 PM,"Sun, May 28 2023"
293,37.735606667,-89.18725,0.0,2023-05-28 18:53:55+00:00,180.0,1.67,6.26,06:53:55 PM,"Sun, May 28 2023"
294,37.735606667,-89.187248333,0.0,2023-05-28 18:53:56+00:00,90.0,1.67,6.26,06:53:56 PM,"Sun, May 28 2023"
295,37.735606667,-89.187248333,0.0,2023-05-28 18:53:57+00:00,0.0,1.67,6.26,06:53:57 PM,"Sun, May 28 2023"
296,37.735606667,-89.187248333,0.0,2023-05-28 18:53:58+00:00,0.0,1.67,6.26,06:53:58 PM,"Sun, May 28 2023"
297,37.735606667,-89.187248333,0.0,2023-05-28 18:53:59+00:00,0.0,1.67,6.26,06:53:59 PM,"Sun, May 28 2023"
298,37.735606667,-89.187248333,0.0,2023-05-28 18:54:00+00:00,0.0,1.67,6.26,06:54:00 PM,"Sun, May 28 2023"
299,37.735606667,-89.187248333,0.0,2023-05-28 18:54:01+00:00,0.0,1.67,6.26,06:54:01 PM,"Sun, May 28 2023"
300,37.735606667,-89.187248333,0.0,2023-05-28 18:54:02+00:00,0.0,1.67,6.26,06:54:02 PM,"Sun, May 28 2023"
301,37.735606667,-89.187248333,0.0,2023-05-28 18:54:03+00:00,0.0,1.67,6.26,06:54:03 PM,"Sun, May 28 2023"
302,37.735606667,-89.187248333,0.0,2023-05-28 18:54:04+00:00,0.0,1.67,6.26,06:54:04 PM,"Sun, May 28 2023"
303,37.735606667,-89.187248333,0.0,2023-05-28 18:54:05+00:00,0.0,1.67,6.26,06:54:05 PM,"Sun, May 28 2023"
304,37.735606667,-89.187248333,0.0,2023-05-28 18:54:06+00:00,0.0,1.67,6.26,06:54:06 PM,"Sun, May 28 2023"
305,37.735606667,-89.187248333,0.0,2023-05-28 18:54:07+00:00,0.0,1.67,6.26,06:54:07 PM,"Sun, May 28 2023"
306,37.735606667,-89.187248333,0.0,2023-05-28 18:54:08+00:00,0.0,1.67,6.26,06:54:08 PM,"Sun, May 28 2023"
307,37.735606667,-89.187248333,0.0,2023-05-28 18:54:09+00:00,0.0,1.67,6.26,06:54:09 PM,"Sun, May 28 2023"
308,37.735606667,-89.187248333,0.0,2023-05-28 18:54:10+00:00,0.0,1.67,6.26,06:54:10 PM,"Sun, May 28 2023"
309,37.735606667,-89.187248333,0.0,2023-05-28 18:54:11+00:00,0.0,1.67,6.26,06:54:11 PM,"Sun, May 28 2023"
310,37.735606667,-89.187248333,0.0,2023-05-28 18:54:12+00:00,0.0,1.67,6.26,06:54:12 PM,"Sun, May 28 2023"
311,37.735606667,-89.187248333,0.0,2023-05-28 18:54:13+00:00,0.0,1.67,6.26,06:54:13 PM,"Sun, May 28 2023"
312,37.735606667,-89.187248333,0.0,2023-05-28 18:54:14+00:00,0.0,1.67,6.26,06:54:14 PM,"Sun, May 28 2023"
313,37.735606667,-89.187248333,0.0,2023-05-28 18:54:15+00:00,0.0,1.67,6.26,06:54:15 PM,"Sun, May 28 2023"
314,37.735606667,-89.187248333,0.0,2023-05-28 18:54:16+00:00,0.0,1.67,6.26,06:54:16 PM,"Sun, May 28 2023"
315,37.735606667,-89.187248333,0.0,2023-05-28 18:54:17+00:00,0.0,1.67,6.26,06:54:17 PM,"Sun, May 28 2023"
316,37.735606667,-89.187248333,0.0,2023-05-28 18:54:18+00:00,0.0,1.67,6.26,06:54:18 PM,"Sun, May 28 2023"
317,37.735606667,-89.187248333,0.0,2023-05-28 18:54:19+00:00,0.0,1.67,6.26,06:54:19 PM,"Sun, May 28 2023"
318,37.735606667,-89.187248333,0.0,2023-05-28 18:54:20+00:00,0.0,1.67,6.26,06:54:20 PM,"Sun, May 28 2023"
319,37.735606667,-89.187248333,0.0,2023-05-28 18:54:21+00:00,0.0,1.67,6.26,06:54:21 PM,"Sun, May 28 2023"
320,37.735606667,-89.187248333,0.0,2023-05-28 18:54:22+00:00,0.0,1.67,6.26,06:54:22 PM,"Sun, May 28 2023"
321,37.735606667,-89.187248333,0.0,2023-05-28 18:54:23+00:00,0.0,1.67,6.26,06:54:23 PM,"Sun, May 28 2023"
322,37.735606667,-89.187248333,0.0,2023-05-28 18:54:24+00:00,0.0,1.67,6.26,06:54:24 PM,"Sun, May 28 2023"
323,37.735606667,-89.187248333,0.0,2023-05-28 18:54:25+00:00,0.0,1.67,6.26,06:54:25 PM,"Sun, May 28 2023"
324,37.735606667,-89.187248333,0.0,2023-05-28 18:54:26+00:00,0.0,1.67,6.26,06:54:26 PM,"Sun, May 28 2023"
325,37.735606667,-89.187248333,0.0,2023-05-28 18:54:27+00:00,0.0,1.67,6.26,06:54:27 PM,"Sun, May 28 2023"
326,37.735606667,-89.187248333,0.0,2023-05-28 18:54:28+00:00,0.0,1.67,6.26,06:54:28 PM,"Sun, May 28 2023"
327,37.735606667,-89.187248333,0.0,2023-05-28 18:54:29+00:00,0.0,1.67,6.26,06:54:29 PM,"Sun, May 28 2023"
328,37.735606667,-89.187248333,0.0,2023-05-28 18:54:30+00:00,0.0,1.67,6.26,06:54:30 PM,"Sun, May 28 2023"
329,37.735606667,-89.187248333,0.0,2023-05-28 18:54:31+00:00,0.0,1.67,6.26,06:54:31 PM,"Sun, May 28 2023"
330,37.735606667,-89.187248333,0.0,2023-05-28 18:54:32+00:00,0.0,1.67,6.26,06:54:32 PM,"Sun, May 28 2023"
331,37.735606667,-89.187248333,0.0,2023-05-28 18:54:33+00:00,0.0,1.67,6.26,06:54:33 PM,"Sun, May 28 2023"
332,37.735606667,-89.187248333,0.0,2023-05-28 18:54:34+00:00,0.0,1.67,6.26,06:54:34 PM,"Sun, May 28 2023"
333,37.735606667,-89.187248333,0.0,2023-05-28 18:54:35+00:00,0.0,1.67,6.26,06:54:35 PM,"Sun, May 28 2023"
334,37.735606667,-89.187248333,0.0,2023-05-28 18:54:36+00:00,0.0,1.67,6.26,06:54:36 PM,"Sun, May 28 2023"
335,37.735606667,-89.187248333,0.0,2023-05-28 18:54:37+00:00,0.0,1.67,6.26,06:54:37 PM,"Sun, May 28 2023"
336,37.735606667,-89.187248333,0.0,2023-05-28 18:54:38+00:00,0.0,1.67,6.26,06:54:38 PM,"Sun, May 28 2023"
337,37.735606667,-89.187248333,0.0,2023-05-28 18:54:39+00:00,0.0,1.67,6.26,06:54:39 PM,"Sun, May 28 2023"
338,37.735606667,-89.187248333,0.0,2023-05-28 18:54:40+00:00,0.0,1.67,6.26,06:54:40 PM,"Sun, May 28 2023"
339,37.73561,-89.187245,1.14087,2023-05-28 18:54:41+00:00,44.98,1.67,6.26,06:54:41 PM,"Sun, May 28 2023"
340,37.73561,-89.187245,1.14087,2023-05-28 18:54:42+00:00,0.0,1.67,6.26,06:54:42 PM,"Sun, May 28 2023"
341,37.73561,-89.187245,2.08041,2023-05-28 18:54:43+00:00,0.0,1.67,6.26,06:54:43 PM,"Sun, May 28 2023"
342,37.73562,-89.187256667,2.75151,2023-05-28 18:54:44+00:00,310.62,1.67,6.26,06:54:44 PM,"Sun, May 28 2023"
343,37.735628333,-89.187263333,1.96856,2023-05-28 18:54:45+00:00,321.36,1.67,6.26,06:54:45 PM,"Sun, May 28 2023"
344,37.735635,-89.187268333,1.27509,2023-05-28 18:54:46+00:00,323.15,1.67,6.27,06:54:46 PM,"Sun, May 28 2023"
345,37.73564,-89.18727,0.0,2023-05-28 18:54:47+00:00,341.57,1.67,6.27,06:54:47 PM,"Sun, May 28 2023"
346,37.73564,-89.18727,0.0,2023-05-28 18:54:48+00:00,0.0,1.67,6.27,06:54:48 PM,"Sun, May 28 2023"
347,37.73564,-89.18727,0.0,2023-05-28 18:54:49+00:00,0.0,1.67,6.27,06:54:49 PM,"Sun, May 28 2023"
348,37.73564,-89.18727,0.0,2023-05-28 18:54:50+00:00,0.0,1.67,6.27,06:54:50 PM,"Sun, May 28 2023"
349,37.73564,-89.18727,0.0,2023-05-28 18:54:51+00:00,0.0,1.67,6.27,06:54:51 PM,"Sun, May 28 2023"
350,37.73564,-89.18727,0.0,2023-05-28 18:54:52+00:00,0.0,1.67,6.27,06:54:52 PM,"Sun, May 28 2023"
351,37.73564,-89.18727,0.0,2023-05-28 18:54:53+00:00,0.0,1.67,6.27,06:54:53 PM,"Sun, May 28 2023"
352,37.73564,-89.18727,0.0,2023-05-28 18:54:54+00:00,0.0,1.67,6.27,06:54:54 PM,"Sun, May 28 2023"
353,37.73564,-89.18727,0.0,2023-05-28 18:54:55+00:00,0.0,1.67,6.27,06:54:55 PM,"Sun, May 28 2023"
354,37.73564,-89.18727,0.0,2023-05-28 18:54:56+00:00,0.0,1.67,6.27,06:54:56 PM,"Sun, May 28 2023"
355,37.73564,-89.18727,0.0,2023-05-28 18:54:57+00:00,0.0,1.67,6.27,06:54:57 PM,"Sun, May 28 2023"
356,37.735638333,-89.18727,1.27509,2023-05-28 18:54:58+00:00,180.0,1.67,6.27,06:54:58 PM,"Sun, May 28 2023"
357,37.73564,-89.18727,1.72249,2023-05-28 18:54:59+00:00,0.0,1.67,6.27,06:54:59 PM,"Sun, May 28 2023"
358,37.735645,-89.187276667,1.83434,2023-05-28 18:55:00+00:00,306.89,1.67,6.27,06:55:00 PM,"Sun, May 28 2023"
359,37.73565,-89.187283333,1.38694,2023-05-28 18:55:01+00:00,306.89,1.67,6.27,06:55:01 PM,"Sun, May 28 2023"
360,37.735655,-89.187286667,0.0,2023-05-28 18:55:02+00:00,326.32,1.67,6.27,06:55:02 PM,"Sun, May 28 2023"
361,37.735653333,-89.187286667,0.0,2023-05-28 18:55:03+00:00,180.0,1.67,6.27,06:55:03 PM,"Sun, May 28 2023"
362,37.735655,-89.187286667,0.0,2023-05-28 18:55:04+00:00,0.0,1.67,6.27,06:55:04 PM,"Sun, May 28 2023"
363,37.735655,-89.187286667,0.0,2023-05-28 18:55:05+00:00,0.0,1.67,6.27,06:55:05 PM,"Sun, May 28 2023"
364,37.735655,-89.187288333,0.0,2023-05-28 18:55:06+00:00,270.0,1.67,6.27,06:55:06 PM,"Sun, May 28 2023"
365,37.735655,-89.187288333,0.0,2023-05-28 18:55:07+00:00,0.0,1.67,6.27,06:55:07 PM,"Sun, May 28 2023"
366,37.735655,-89.187288333,0.0,2023-05-28 18:55:08+00:00,0.0,1.67,6.27,06:55:08 PM,"Sun, May 28 2023"
367,37.735655,-89.187288333,0.0,2023-05-28 18:55:09+00:00,0.0,1.67,6.27,06:55:09 PM,"Sun, May 28 2023"
368,37.735655,-89.187288333,0.0,2023-05-28 18:55:10+00:00,0.0,1.67,6.27,06:55:10 PM,"Sun, May 28 2023"
369,37.735655,-89.187288333,0.0,2023-05-28 18:55:11+00:00,0.0,1.67,6.27,06:55:11 PM,"Sun, May 28 2023"
370,37.735655,-89.187288333,0.0,2023-05-28 18:55:12+00:00,0.0,1.67,6.27,06:55:12 PM,"Sun, May 28 2023"
371,37.735655,-89.187288333,0.0,2023-05-28 18:55:13+00:00,0.0,1.67,6.27,06:55:13 PM,"Sun, May 28 2023"
372,37.735655,-89.187288333,0.0,2023-05-28 18:55:14+00:00,0.0,1.67,6.27,06:55:14 PM,"Sun, May 28 2023"
373,37.735655,-89.187288333,0.0,2023-05-28 18:55:15+00:00,0.0,1.67,6.27,06:55:15 PM,"Sun, May 28 2023"
374,37.735655,-89.187288333,0.0,2023-05-28 18:55:16+00:00,0.0,1.67,6.27,06:55:16 PM,"Sun, May 28 2023"
375,37.735655,-89.187288333,0.0,2023-05-28 18:55:17+00:00,0.0,1.67,6.27,06:55:17 PM,"Sun, May 28 2023"
376,37.735666667,-89.187291667,3.10943,2023-05-28 18:55:18+00:00,344.06,1.67,6.28,06:55:18 PM,"Sun, May 28 2023"
377,37.735685,-89.187281667,5.63724,2023-05-28 18:55:19+00:00,28.59,1.67,6.28,06:55:19 PM,"Sun, May 28 2023"
378,37.735706667,-89.187256667,6.91233,2023-05-28 18:55:20+00:00,49.07,1.68,6.29,06:55:20 PM,"Sun, May 28 2023"
379,37.735725,-89.187228333,6.91233,2023-05-28 18:55:21+00:00,57.08,1.68,6.3,06:55:21 PM,"Sun, May 28 2023"
380,37.73575,-89.18721,4.72007,2023-05-28 18:55:22+00:00,36.23,1.68,6.31,06:55:22 PM,"Sun, May 28 2023"
381,37.735768333,-89.187188333,4.83192,2023-05-28 18:55:23+00:00,49.75,1.68,6.31,06:55:23 PM,"Sun, May 28 2023"
382,37.735791667,-89.187158333,7.359730000000001,2023-05-28 18:55:24+00:00,52.11,1.68,6.32,06:55:24 PM,"Sun, May 28 2023"
383,37.735808333,-89.187118333,8.16505,2023-05-28 18:55:25+00:00,67.37,1.69,6.33,06:55:25 PM,"Sun, May 28 2023"
384,37.735821667,-89.187075,8.16505,2023-05-28 18:55:26+00:00,72.89,1.69,6.34,06:55:26 PM,"Sun, May 28 2023"
385,37.735835,-89.187035,7.8295,2023-05-28 18:55:27+00:00,71.55,1.69,6.35,06:55:27 PM,"Sun, May 28 2023"
386,37.735828333,-89.187,7.583430000000001,2023-05-28 18:55:28+00:00,100.79,1.69,6.36,06:55:28 PM,"Sun, May 28 2023"
387,37.735821667,-89.186975,6.10701,2023-05-28 18:55:29+00:00,104.94,1.7,6.36,06:55:29 PM,"Sun, May 28 2023"
388,37.735821667,-89.186961667,4.138450000000001,2023-05-28 18:55:30+00:00,90.0,1.7,6.36,06:55:30 PM,"Sun, May 28 2023"
389,37.735811667,-89.186946667,2.19226,2023-05-28 18:55:31+00:00,123.71,1.7,6.37,06:55:31 PM,"Sun, May 28 2023"
390,37.735805,-89.186941667,1.27509,2023-05-28 18:55:32+00:00,143.15,1.7,6.37,06:55:32 PM,"Sun, May 28 2023"
391,37.7358,-89.18694,0.0,2023-05-28 18:55:33+00:00,161.57,1.7,6.37,06:55:33 PM,"Sun, May 28 2023"
392,37.735801667,-89.18694,0.0,2023-05-28 18:55:34+00:00,0.0,1.7,6.37,06:55:34 PM,"Sun, May 28 2023"
393,37.735801667,-89.18694,0.0,2023-05-28 18:55:35+00:00,0.0,1.7,6.37,06:55:35 PM,"Sun, May 28 2023"
394,37.735801667,-89.18694,0.0,2023-05-28 18:55:36+00:00,0.0,1.7,6.37,06:55:36 PM,"Sun, May 28 2023"
395,37.735801667,-89.186941667,0.0,2023-05-28 18:55:37+00:00,270.0,1.7,6.37,06:55:37 PM,"Sun, May 28 2023"
396,37.735801667,-89.186941667,0.0,2023-05-28 18:55:38+00:00,0.0,1.7,6.37,06:55:38 PM,"Sun, May 28 2023"
397,37.7358,-89.186941667,1.02902,2023-05-28 18:55:39+00:00,180.0,1.7,6.37,06:55:39 PM,"Sun, May 28 2023"
398,37.73579,-89.186943333,2.30411,2023-05-28 18:55:40+00:00,189.45,1.7,6.37,06:55:40 PM,"Sun, May 28 2023"
399,37.735788333,-89.18693,5.525390000000001,2023-05-28 18:55:41+00:00,97.13,1.7,6.38,06:55:41 PM,"Sun, May 28 2023"
400,37.73576,-89.18691,9.08222,2023-05-28 18:55:42+00:00,144.8,1.7,6.39,06:55:42 PM,"Sun, May 28 2023"
